budget,genres,original_language,revenue,runtime,title,director
115000000.0,"['Science Fiction', 'Action', 'Drama', 'Thriller']",en,286140700.0,109.0,Elysium,['Neill Blomkamp']
105000000.0,"['Action', 'Science Fiction']",en,115772733.0,119.0,The Chronicles of Riddick,['David Twohy']
120000000.0,"['Action', 'Science Fiction']",en,242688965.0,102.0,RoboCop,['José Padilha']
120000000.0,"['Action', 'Family', 'Science Fiction']",en,93945766.0,135.0,Speed Racer,"['Lilly Wachowski', 'Lana Wachowski']"
120000000.0,"['Comedy', 'Drama', 'Romance']",en,48668907.0,121.0,How Do You Know,['James L. Brooks']
117000000.0,"['Action', 'Comedy']",en,261930431.0,109.0,Knight and Day,['James Mangold']
120000000.0,"['Action', 'Science Fiction', 'Adventure', 'Mystery']",en,286168572.0,124.0,Oblivion,['Joseph Kosinski']
113000000.0,"['Science Fiction', 'Adventure', 'Action']",en,850000000.0,140.0,Star Wars: Episode III - Revenge of the Sith,['George Lucas']
120000000.0,"['Adventure', 'Action', 'Science Fiction']",en,649398328.0,142.0,Star Wars: Episode II - Attack of the Clones,['George Lucas']
115000000.0,"['Animation', 'Comedy', 'Family']",en,562816256.0,92.0,"Monsters, Inc.",['Pete Docter']
120000000.0,"['Action', 'Science Fiction', 'Adventure', 'Fantasy']",en,415440673.0,126.0,The Wolverine,['James Mangold']
115000000.0,"['Adventure', 'Action', 'Science Fiction']",en,924317558.0,136.0,Star Wars: Episode I - The Phantom Menace,['George Lucas']
135000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",en,585178928.0,98.0,The Croods,"['Chris Sanders', 'Kirk De Micco']"
97250400.0,"['Fantasy', 'Adventure', 'Comedy', 'Family']",fr,132900000.0,116.0,Asterix at the Olympic Games,"['Thomas Langmann', 'Frédéric Forestier']"
115000000.0,"['Drama', 'Action', 'History', 'War']",en,77628265.0,134.0,Windtalkers,['John Woo']
115000000.0,"['Action', 'Adventure', 'Drama']",en,164602163.0,114.0,The Huntsman: Winter's War,['Cedric Nicolas-Troyan']
125000000.0,"['Science Fiction', 'Action', 'Adventure', 'Fantasy', 'Comedy']",en,477200000.0,101.0,Teenage Mutant Ninja Turtles,['Jonathan Liebesman']
105000000.0,"['Science Fiction', 'Thriller', 'Drama']",en,716392705.0,91.0,Gravity,['Alfonso Cuarón']
116000000.0,"['Action', 'Adventure', 'Thriller']",en,178127760.0,108.0,Dante's Peak,['Roger Donaldson']
135000000.0,"['Fantasy', 'Action', 'Adventure', 'Comedy']",en,245623848.0,112.0,Teenage Mutant Ninja Turtles: Out of the Shadows,['Dave Green']
120000000.0,"['Action', 'Adventure', 'Science Fiction']",en,167977596.0,100.0,Fantastic Four,['Josh Trank']
110000000.0,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']",en,574480841.0,108.0,Night at the Museum,['Shawn Levy']
110000000.0,"['Action', 'Drama', 'Thriller']",en,470490832.0,114.0,San Andreas,['Brad Peyton']
110000000.0,"['Adventure', 'Action', 'Thriller']",en,333011068.0,119.0,Tomorrow Never Dies,['Roger Spottiswoode']
110000000.0,"['Drama', 'History', 'War', 'Action']",en,215294342.0,165.0,The Patriot,['Roland Emmerich']
110000000.0,"['Thriller', 'Crime']",en,362744280.0,125.0,Ocean's Twelve,['Steven Soderbergh']
110000000.0,"['Action', 'Comedy', 'Drama', 'Thriller']",en,478207520.0,120.0,Mr. & Mrs. Smith,['Doug Liman']
110000000.0,"['Adventure', 'Science Fiction', 'Thriller']",en,295238201.0,119.0,Insurgent,['Robert Schwentke']
116000000.0,['Drama'],en,102000000.0,170.0,The Aviator,['Martin Scorsese']
112000000.0,['Comedy'],en,237382724.0,85.0,Gulliver's Travels,['Rob Letterman']
120000000.0,"['Action', 'Crime', 'Comedy']",en,227817248.0,119.0,The Green Hornet,['Michel Gondry']
110000000.0,"['Action', 'War']",en,337580051.0,102.0,300: Rise of an Empire,['Noam Murro']
110000000.0,"['Animation', 'Family', 'Adventure', 'Comedy', 'Fantasy']",en,563749323.0,103.0,The Smurfs,['Raja Gosnell']
110000000.0,"['Animation', 'Family']",en,103951461.0,76.0,Home on the Range,"['Will Finn', 'John Sanford']"
110000000.0,"['Adventure', 'Science Fiction']",en,179246868.0,121.0,Allegiant,['Robert Schwentke']
110000000.0,"['Action', 'Science Fiction', 'Drama']",en,299268508.0,127.0,Real Steel,['Shawn Levy']
105000000.0,"['Fantasy', 'Family', 'Comedy', 'Animation']",en,347434178.0,105.0,The Smurfs 2,['Raja Gosnell']
160000000.0,"['Action', 'Adventure', 'Thriller']",en,164508066.0,121.0,Speed 2: Cruise Control,['Jan de Bont']
110000000.0,"['Science Fiction', 'Action', 'Adventure']",en,125537191.0,114.0,Ender's Game,['Gavin Hood']
110000000.0,"['Action', 'Thriller']",en,383531464.0,128.0,Live Free or Die Hard,['Len Wiseman']
93000000.0,"['Adventure', 'Fantasy', 'Action']",en,871368364.0,178.0,The Lord of the Rings: The Fellowship of the Ring,['Peter Jackson']
110000000.0,"['Action', 'Adventure', 'Comedy']",en,72178895.0,120.0,Around the World in 80 Days,['Frank Coraci']
107000000.0,['Drama'],en,87713825.0,157.0,Ali,['Michael Mann']
109000000.0,"['Comedy', 'Fantasy', 'Family']",en,133960541.0,82.0,The Cat in the Hat,['Bo Welch']
120000000.0,"['Action', 'Science Fiction']",en,347234916.0,115.0,"I, Robot",['Alex Proyas']
130000000.0,"['Drama', 'Action', 'Adventure', 'History', 'War']",en,211643158.0,144.0,Kingdom of Heaven,['Ridley Scott']
133000000.0,"['Animation', 'Fantasy', 'Family', 'Comedy']",en,300135367.0,84.0,Stuart Little,['Rob Minkoff']
105000000.0,"['Romance', 'Family', 'Animation', 'Music']",en,267045765.0,97.0,The Princess and the Frog,"['Ron Clements', 'John Musker']"
108000000.0,"['Drama', 'Adventure', 'Science Fiction']",en,630161890.0,141.0,The Martian,['Ridley Scott']
126000000.0,"['Action', 'Thriller', 'Science Fiction', 'Adventure']",en,162949164.0,136.0,The Island,['Michael Bay']
90000000.0,"['Comedy', 'Romance']",en,10372291.0,104.0,Town & Country,['Peter Chelsom']
90000000.0,"['Action', 'Crime', 'Thriller']",en,237202299.0,118.0,Gone in Sixty Seconds,['Dominic Sena']
103000000.0,"['Action', 'Drama', 'Adventure']",en,457640427.0,155.0,Gladiator,['Ridley Scott']
102000000.0,"['Action', 'Thriller', 'Science Fiction', 'Mystery']",en,358372926.0,145.0,Minority Report,['Steven Spielberg']
100000000.0,"['Adventure', 'Fantasy', 'Family']",en,876688482.0,161.0,Harry Potter and the Chamber of Secrets,['Chris Columbus']
150000000.0,"['Adventure', 'Action', 'Thriller']",en,599045960.0,144.0,Casino Royale,['Martin Campbell']
100000000.0,"['Thriller', 'Science Fiction', 'Action', 'Adventure']",en,362211740.0,119.0,Planet of the Apes,['Tim Burton']
100000000.0,"['Action', 'Thriller', 'Science Fiction']",en,520000000.0,137.0,Terminator 2: Judgment Day,['James Cameron']
80000000.0,"['History', 'Crime', 'Drama']",en,214104620.0,140.0,Public Enemies,['Michael Mann']
100000000.0,"['Drama', 'Crime']",en,266465037.0,157.0,American Gangster,['Ridley Scott']
115000000.0,"['Action', 'Thriller']",en,378882411.0,141.0,True Lies,['James Cameron']
100000000.0,"['Thriller', 'Drama', 'Crime']",en,150166126.0,106.0,The Taking of Pelham 1 2 3,['Tony Scott']
100000000.0,"['Comedy', 'Romance']",en,310650585.0,98.0,Little Fockers,['Paul Weitz']
100000000.0,"['Action', 'Comedy', 'Crime']",en,170432927.0,107.0,The Other Guys,['Adam McKay']
100000000.0,"['Action', 'Drama', 'Mystery', 'Thriller']",en,242295562.0,115.0,Eraser,['Chuck Russell']
100000000.0,"['Drama', 'Western']",en,425368238.0,165.0,Django Unchained,['Quentin Tarantino']
100000000.0,"['Drama', 'Animation', 'Family']",en,100138851.0,91.0,The Hunchback of Notre Dame,"['Gary Trousdale', 'Kirk Wise']"
100000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",en,169327687.0,78.0,The Emperor's New Groove,['Mark Dindal']
100000000.0,"['Action', 'Adventure', 'Thriller']",en,312573423.0,103.0,The Expendables 2,['Simon West']
100000000.0,"['Adventure', 'Action', 'Thriller', 'Mystery']",en,347451894.0,131.0,National Treasure,['Jon Turteltaub']
100000000.0,"['Fantasy', 'Action', 'Adventure', 'Family']",en,249288105.0,104.0,Eragon,['Stefen Fangmeier']
100000000.0,"['Family', 'Fantasy']",en,100086793.0,101.0,Where the Wild Things Are,['Spike Jonze']
100000000.0,"['Animation', 'Adventure', 'Family', 'Fantasy']",en,268426634.0,102.0,Epic,['Chris Wedge']
100000000.0,"['Action', 'Thriller', 'Romance']",en,278731369.0,103.0,The Tourist,['Florian Henckel von Donnersmarck']
100000000.0,"['Action', 'Fantasy', 'Horror', 'Mystery']",en,211989043.0,121.0,End of Days,['Peter Hyams']
100000000.0,"['Drama', 'Thriller', 'Action']",en,170877916.0,143.0,Blood Diamond,['Edward Zwick']
100000000.0,"['Crime', 'Drama', 'Comedy']",en,392000694.0,180.0,The Wolf of Wall Street,['Martin Scorsese']
100000000.0,"['Action', 'Crime', 'Fantasy']",en,336529144.0,121.0,Batman Forever,['Joel Schumacher']
105000000.0,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",en,121214377.0,129.0,Starship Troopers,['Paul Verhoeven']
102000000.0,"['Drama', 'Science Fiction']",en,130482868.0,172.0,Cloud Atlas,"['Tom Tykwer', 'Lilly Wachowski', 'Lana Wachowski']"
80000000.0,"['Animation', 'Adventure', 'Family', 'Fantasy']",en,140073390.0,97.0,Legend of the Guardians: The Owls of Ga'Hoole,['Zack Snyder']
100000000.0,"['Action', 'Crime']",en,82102379.0,104.0,Catwoman,['Pitof']
100000000.0,"['Action', 'Adventure']",en,243400000.0,99.0,Hercules,['Brett Ratner']
140000000.0,"['Adventure', 'Animation', 'Family', 'Fantasy', 'Science Fiction']",en,109578115.0,95.0,Treasure Planet,"['Ron Clements', 'John Musker']"
100000000.0,"['Adventure', 'Comedy', 'Science Fiction']",en,68688831.0,102.0,Land of the Lost,['Brad Silberling']
90000000.0,"['Action', 'Adventure', 'Thriller']",en,206172544.0,127.0,The Expendables 3,['Patrick Hughes']
105000000.0,"['Action', 'Crime', 'Thriller']",en,133718711.0,114.0,Point Break,['Ericson Core']
84000000.0,"['Fantasy', 'Comedy', 'Family', 'Adventure']",en,57552641.0,94.0,Son of the Mask,['Lawrence Guterman']
100000000.0,"['Thriller', 'Drama', 'Adventure', 'Action', 'History']",en,93820758.0,122.0,In the Heart of the Sea,['Ron Howard']
100000000.0,"['Action', 'Comedy', 'Science Fiction']",en,7103973.0,95.0,The Adventures of Pluto Nash,['Ron Underwood']
100000000.0,"['War', 'Action', 'Adventure', 'Drama', 'Thriller']",en,94882889.0,115.0,Green Zone,['Paul Greengrass']
99000000.0,['Animation'],en,246233113.0,88.0,The Peanuts Movie,['Steve Martino']
10000000.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",en,13835130.0,110.0,The Spanish Prisoner,['David Mamet']
98000000.0,"['Adventure', 'Action', 'Fantasy']",en,433013274.0,130.0,The Mummy Returns,['Stephen Sommers']
100000000.0,"['Drama', 'History', 'Crime']",en,193772504.0,167.0,Gangs of New York,['Martin Scorsese']
94000000.0,"['Drama', 'History', 'War']",zh,95311434.0,145.0,The Flowers of War,['Zhang Yimou']
85000000.0,"['Animation', 'Comedy', 'Family']",en,149044513.0,85.0,Surf's Up,"['Ash Brannon', 'Chris Buck']"
90000000.0,"['Action', 'Comedy', 'Science Fiction']",en,102000000.0,93.0,The Stepford Wives,['Frank Oz']
92000000.0,"['Action', 'History', 'War']",en,172989651.0,144.0,Black Hawk Down,['Ridley Scott']
95000000.0,['Comedy'],en,104907746.0,85.0,The Campaign,['Jay Roach']
90000000.0,"['Adventure', 'Fantasy', 'Action', 'Thriller', 'Science Fiction']",en,263920180.0,126.0,The Fifth Element,['Luc Besson']
100000000.0,"['Comedy', 'Drama', 'Romance']",en,288347692.0,146.0,Sex and the City 2,['Michael Patrick King']
95000000.0,"['Adventure', 'Animation', 'Comedy', 'Family']",en,76432727.0,89.0,The Road to El Dorado,"['Don Michael Paul', 'Bibo Bergeron']"
95000000.0,"['Animation', 'Comedy', 'Adventure', 'Family']",en,877244782.0,88.0,Ice Age: Continental Drift,"['Steve Martino', 'Mike Thurmeier']"
95000000.0,"['Romance', 'Fantasy', 'Family', 'Drama']",en,543514353.0,105.0,Cinderella,['Kenneth Branagh']
65000000.0,"['Fantasy', 'Drama']",en,93525586.0,136.0,The Lovely Bones,['Peter Jackson']
94000000.0,"['Animation', 'Family']",en,940335536.0,100.0,Finding Nemo,['Andrew Stanton']
94000000.0,"['Adventure', 'Fantasy', 'Action']",en,1118888979.0,201.0,The Lord of the Rings: The Return of the King,['Peter Jackson']
79000000.0,"['Adventure', 'Fantasy', 'Action']",en,926287400.0,179.0,The Lord of the Rings: The Two Towers,['Peter Jackson']
95000000.0,"['Adventure', 'Fantasy']",en,114178613.0,102.0,Seventh Son,['Sergei Bodrov']
115000000.0,"['Adventure', 'Fantasy', 'Action', 'Thriller']",en,274703340.0,100.0,Lara Croft: Tomb Raider,['Simon West']
100000000.0,"['Thriller', 'Science Fiction', 'Drama', 'Mystery']",en,103039258.0,119.0,Transcendence,['Wally Pfister']
93000000.0,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",en,368780809.0,92.0,Jurassic Park III,['Joe Johnston']
93000000.0,"['Thriller', 'Action', 'Drama', 'Science Fiction']",en,482860185.0,105.0,Rise of the Planet of the Apes,['Rupert Wyatt']
90000000.0,"['Adventure', 'Family', 'Fantasy']",en,162839667.0,95.0,The Spiderwick Chronicles,['Mark Waters']
92000000.0,"['Action', 'Thriller']",en,304654182.0,98.0,A Good Day to Die Hard,['John Moore']
145000000.0,"['Western', 'History', 'War']",en,25819961.0,137.0,The Alamo,['John Lee Hancock']
92000000.0,"['Action', 'Adventure', 'Animation', 'Family']",en,631442092.0,115.0,The Incredibles,['Brad Bird']
98000000.0,"['Action', 'Adventure']",en,10017322.0,119.0,Cutthroat Island,['Renny Harlin']
95000000.0,"['Adventure', 'Fantasy', 'Family']",en,226497209.0,118.0,Percy Jackson & the Olympians: The Lightning Thief,['Chris Columbus']
90000000.0,"['Action', 'Adventure', 'Comedy', 'Science Fiction']",en,589390539.0,98.0,Men in Black,['Barry Sonnenfeld']
90000000.0,"['Animation', 'Comedy', 'Family']",en,497366869.0,92.0,Toy Story 2,['John Lasseter']
100000000.0,"['Action', 'Thriller']",en,167805466.0,98.0,Unstoppable,['Tony Scott']
90000000.0,"['Action', 'Comedy', 'Crime', 'Thriller']",en,347325802.0,90.0,Rush Hour 2,['Brett Ratner']
100000000.0,"['Drama', 'Horror', 'Mystery', 'Thriller']",en,155464351.0,130.0,What Lies Beneath,['Robert Zemeckis']
100000000.0,"['Animation', 'Comedy', 'Family']",en,242988466.0,90.0,Cloudy with a Chance of Meatballs,"['Phil Lord', 'Christopher Miller']"
90000000.0,"['Animation', 'Comedy', 'Family', 'Adventure']",en,886686817.0,94.0,Ice Age: Dawn of the Dinosaurs,['Carlos Saldanha']
90000000.0,"['Adventure', 'Comedy', 'Drama', 'Fantasy']",en,188133322.0,114.0,The Secret Life of Walter Mitty,['Ben Stiller']
92000000.0,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",en,264105545.0,98.0,Charlie's Angels,['McG']
90000000.0,"['Drama', 'Thriller', 'Crime']",en,289847354.0,151.0,The Departed,['Martin Scorsese']
90000000.0,"['Animation', 'Family', 'Adventure']",en,304320254.0,88.0,Mulan,"['Tony Bancroft', 'Barry Cook']"
92000000.0,"['Action', 'Comedy']",en,188072649.0,107.0,Tropic Thunder,['Ben Stiller']
90000000.0,"['Thriller', 'Crime', 'Mystery', 'Drama']",en,232617430.0,158.0,The Girl with the Dragon Tattoo,['David Fincher']
90000000.0,"['Action', 'Thriller']",en,366101666.0,128.0,Die Hard: With a Vengeance,['John McTiernan']
90000000.0,"['Action', 'Adventure', 'Crime', 'Mystery']",en,524028679.0,128.0,Sherlock Holmes,['Guy Ritchie']
100000000.0,['Drama'],en,94061311.0,125.0,Ben-Hur,['Timur Bekmambetov']
120000000.0,"['Animation', 'Family', 'Adventure', 'Science Fiction']",en,186053725.0,95.0,Atlantis: The Lost Empire,"['Gary Trousdale', 'Kirk Wise']"
90000000.0,"['Adventure', 'Animation', 'Comedy', 'Family']",en,249517956.0,92.0,Alvin and the Chipmunks: The Road Chip,['Walt Becker']
75000000.0,"['Drama', 'Thriller', 'History', 'War']",en,200276000.0,121.0,Valkyrie,['Bryan Singer']
90000000.0,"['Comedy', 'Action']",en,201596308.0,113.0,You Don't Mess with the Zohan,['Dennis Dugan']
88000000.0,"['Action', 'Comedy', 'Science Fiction']",en,243637091.0,105.0,Pixels,['Chris Columbus']
100000000.0,"['Drama', 'Science Fiction', 'Adventure']",en,235926552.0,146.0,A.I. Artificial Intelligence,['Steven Spielberg']
90000000.0,"['Thriller', 'Fantasy', 'Comedy', 'Family', 'Mystery']",en,182290266.0,99.0,The Haunted Mansion,['Rob Minkoff']
90000000.0,"['Drama', 'Science Fiction', 'Mystery']",en,171120329.0,150.0,Contact,['Robert Zemeckis']
95000000.0,"['Action', 'Science Fiction', 'Thriller']",en,190213455.0,112.0,Hollow Man,['Paul Verhoeven']
80000000.0,"['Crime', 'Thriller']",en,162944923.0,128.0,The Interpreter,['Sydney Pollack']
90000000.0,"['Adventure', 'Family', 'Fantasy']",en,174578751.0,106.0,Percy Jackson: Sea of Monsters,['Thor Freudenthal']
95000000.0,"['Action', 'Adventure', 'Fantasy', 'Thriller']",en,156505388.0,117.0,Lara Croft Tomb Raider: The Cradle of Life,['Jan de Bont']
90000000.0,"['Action', 'Adventure', 'Comedy', 'Crime', 'Mystery', 'Thriller']",en,334901337.0,129.0,Now You See Me 2,['Jon M. Chu']
68000000.0,"['Thriller', 'Action', 'Romance', 'Science Fiction', 'Adventure']",en,118063304.0,116.0,The Saint,['Phillip Noyce']
92000000.0,"['Action', 'Crime', 'Thriller']",en,143049560.0,126.0,Spy Game,['Tony Scott']
90000000.0,['Science Fiction'],en,60874615.0,114.0,Mission to Mars,['Brian De Palma']
90000000.0,"['Animation', 'Adventure', 'Comedy', 'Family']",en,484635760.0,96.0,Rio,['Carlos Saldanha']
100000000.0,"['Comedy', 'Science Fiction']",en,93700000.0,131.0,Bicentennial Man,['Chris Columbus']
90000000.0,"['Science Fiction', 'Action', 'Drama', 'Thriller']",en,122823468.0,104.0,Volcano,['Mick Jackson']
90000000.0,"['Crime', 'Thriller', 'Drama']",en,140807547.0,107.0,The Devil's Own,['Alan J. Pakula']
100000000.0,"['Drama', 'History', 'Thriller']",en,35168966.0,138.0,K-19: The Widowmaker,['Kathryn Bigelow']
20000000.0,"['Adventure', 'Fantasy', 'Action']",en,79114085.0,129.0,Conan the Barbarian,['John Milius']
88000000.0,"['Romance', 'Drama', 'History']",en,108539911.0,144.0,Cinderella Man,['Ron Howard']
90000000.0,"['Fantasy', 'Action', 'Family']",en,16178959.0,110.0,The Nutcracker: The Untold Story,['Andrei Konchalovsky']
87000000.0,"['Drama', 'History']",en,148336445.0,141.0,Seabiscuit,['Gary Ross']
92000000.0,"['Action', 'Adventure', 'Drama']",en,494471524.0,113.0,Twister,['Jan de Bont']
90000000.0,"['Adventure', 'Drama']",en,429632142.0,143.0,Cast Away,['Robert Zemeckis']
100000000.0,"['Animation', 'Comedy']",en,384335608.0,108.0,Happy Feet,['George Miller']
75000000.0,"['Action', 'Drama', 'Thriller']",en,288500217.0,108.0,The Bourne Supremacy,['Paul Greengrass']
85000000.0,"['Action', 'Thriller']",en,315156409.0,124.0,Air Force One,['Wolfgang Petersen']
85000000.0,"['Thriller', 'Crime']",en,450717150.0,116.0,Ocean's Eleven,['Steven Soderbergh']
75000000.0,"['Adventure', 'Action', 'Thriller']",en,132274484.0,110.0,The Three Musketeers,['Paul W.S. Anderson']
85000000.0,"['Animation', 'Comedy', 'Family', 'Fantasy']",en,358375603.0,91.0,Hotel Transylvania,['Genndy Tartakovsky']
85000000.0,"['Comedy', 'Family', 'Fantasy', 'Romance']",en,340487652.0,107.0,Enchanted,['Kevin Lima']
85000000.0,"['Action', 'Thriller']",en,208076205.0,115.0,Safe House,['Daniel Espinosa']
85000000.0,"['Comedy', 'Family']",en,183611771.0,100.0,102 Dalmatians,['Kevin Lima']
75000000.0,"['Action', 'Comedy']",en,152930623.0,104.0,Tower Heist,['Brett Ratner']
85000000.0,"['Comedy', 'Romance']",en,194168700.0,136.0,The Holiday,['Nancy Meyers']
90000000.0,"['Action', 'Drama', 'Thriller']",en,250649836.0,132.0,Enemy of the State,['Tony Scott']
85000000.0,"['Comedy', 'Romance']",en,219103655.0,121.0,It's Complicated,['Nancy Meyers']
85000000.0,"['Crime', 'Thriller']",en,311312624.0,122.0,Ocean's Thirteen,['Steven Soderbergh']
85000000.0,"['Adventure', 'Animation', 'Family']",en,197309027.0,83.0,Open Season,"['Jill Culton', 'Roger Allers', 'Anthony Stacchi']"
85000000.0,"['Adventure', 'Action', 'Science Fiction']",en,288747895.0,139.0,Divergent,['Neil Burger']
68000000.0,['War'],en,96976270.0,131.0,Enemy at the Gates,['Jean-Jacques Annaud']
